id,sector,name,pitch,target_market,model_slug,budget_band,location,team,time_mode,source,ref
3127,ODOP (One District One Product),Golden Grass Product,Golden Grass Product is the ODOP of Kendrapara. Work with its makers and sell their work to city and export buyers.,,handcrafted-home-decor,2,,,,odop,odop:golden-gras-product
3128,ODOP (One District One Product),Gooseberry Processing,"Gooseberry is the ODOP of Panna. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,2,,,,odop,odop:gooseberry
3129,ODOP (One District One Product),Gorakhpur Terracotta,Gorakhpur Terracotta is the ODOP of Gorakhpur. Work with its makers and sell their work to city and export buyers.,,pottery-studio,2,,,,odop,odop:gorakhpur-terracotta
3130,ODOP (One District One Product),Granite,Granite (Black Galaxy) is the ODOP of Prakasam. Work with its makers and sell their work to city and export buyers.,,stone-and-marble-products,4,,,,odop,odop:granite-black-galaxy
3131,ODOP (One District One Product),Granite Cutting And Polishing,Granite Cutting and Polishing is the ODOP of Bapatla. Work with its makers and sell their work to city and export buyers.,,stone-and-marble-products,3,,,,odop,odop:granite-cutting-polishing
3132,ODOP (One District One Product),Granite And Marble Blocks,Granite and Marble Blocks is the ODOP of Banaskantha. Work with its makers and sell their work to city and export buyers.,,stone-and-marble-products,4,,,,odop,odop:granite-marble-block
3133,ODOP (One District One Product),Granite Slabs,Granite Slabs is the ODOP of Warangal Urban (Hanumakonda). Work with its makers and sell their work to city and export buyers.,,stone-and-marble-products,4,,,,odop,odop:granite-slab
3134,ODOP (One District One Product),Grapes/Raisins Processing,"Grapes/Raisins is the ODOP of Nashik. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:grape-raisin
3135,ODOP (One District One Product),Groundnuts Brand,"Groundnuts is the ODOP of Gaurella Pendra Marwahi, Mungeli. Buy direct from growers there and sell a processed, branded product.",,healthy-snacks-brand,3,,,,odop,odop:groundnut
3136,ODOP (One District One Product),Guava Processing,"Guava is the ODOP of Sheopur. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,2,,,,odop,odop:guava
3137,ODOP (One District One Product),Hand Embroidery,Hand Embroidery is the ODOP of Buxar. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:hand-embroidery
3138,ODOP (One District One Product),Horn & Bone Crafts,Handicrafts - Horn Bone is the ODOP of Sambhal. Work with its makers and sell their work to city and export buyers.,,handcrafted-home-decor,3,,,,odop,odop:handicraft-horn-bone
3139,ODOP (One District One Product),Tribal Handicrafts,Handicrafts - Tribal is the ODOP of Churachandpur. Work with its makers and sell their work to city and export buyers.,,handcrafted-home-decor,2,,,,odop,odop:handicraft-tribal
3140,ODOP (One District One Product),Handicraft,Handicraft (Wood Carving) is the ODOP of Kalahandi. Work with its makers and sell their work to city and export buyers.,,handcrafted-home-decor,2,,,,odop,odop:handicraft-wood-carving
3141,ODOP (One District One Product),Powerloom Textiles,Handloom and Powerloom products is the ODOP of Erode. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:handloom-powerloom-product
3142,ODOP (One District One Product),Handmade Carpet Of Bhadohi,Handmade carpet of Bhadohi is the ODOP of Bhadohi. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:handmade-carpet-bhadohi
3143,ODOP (One District One Product),Handmade Paper Art,Handmade Paper Art is the ODOP of Jalaun. Work with its makers and sell their work to city and export buyers.,,eco-friendly-products-brand,2,,,,odop,odop:handmade-paper-art
3144,ODOP (One District One Product),Herbal Products,Herbal Products is the ODOP of Pauri Garhwal. Work with its makers and sell their work to city and export buyers.,,nutrition-supplements-brand,3,,,,odop,odop:herbal-product
3145,ODOP (One District One Product),Himalyan Honey Brand,"Himalyan Honey is the ODOP of Champawat. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,2,,,,odop,odop:himalyan-honey
3146,ODOP (One District One Product),Hing Brand,"Hing (Asafoetida) is the ODOP of Hathras. Buy direct from growers there and sell a processed, branded product.",,spice-processing-unit,3,,,,odop,odop:hing-asafoetida
3147,ODOP (One District One Product),Eri & Muga Silk Home Furnishings,"Home Furnishing made of Eri , Muga & Assam Silk, etc. is the ODOP of Kamrup (M). Work with its makers and sell their work to city and export buyers.",,handloom-textiles-brand,2,,,,odop,odop:home-furnishing-made-eri-muga-assam-silk-etc
3148,ODOP (One District One Product),Honey Brand,"Honey is the ODOP of Baksa, Tamulpur, Ramban and 2 more. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,2,,,,odop,odop:honey
3149,ODOP (One District One Product),Hosiery Garments,Hosiery Garments is the ODOP of Tiruppur. Work with its makers and sell their work to city and export buyers.,,d2c-apparel-brand,3,,,,odop,odop:hosiery-garment
3150,ODOP (One District One Product),Ilkal Sarees,Ilkal Sarees is the ODOP of Bagalkote. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:ilkal-saree
3151,ODOP (One District One Product),Jackfruit Processing,"Jackfruit is the ODOP of Surguja, South Garo Hills. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:jackfruit
3152,ODOP (One District One Product),Jaggery Brand,"Jaggery is the ODOP of East Siang, Hojai, Mandya and 5 more. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,3,,,,odop,odop:jaggery
3153,ODOP (One District One Product),Jalgaon Banana Processing,"Jalgaon Banana is the ODOP of Jalgaon. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,2,,,,odop,odop:jalgaon-banana
3154,ODOP (One District One Product),Jute Products,"Jute is the ODOP of Araria, Katihar, Pakur and 1 more. Work with its makers and sell their work to city and export buyers.",,eco-friendly-products-brand,2,,,,odop,odop:jute
3155,ODOP (One District One Product),Kachai Lemon Processing,"Kachai Lemon is the ODOP of Ukhrul. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:kachai-lemon
3156,ODOP (One District One Product),Kadaknath Chicken Farming,"Kadaknath Chicken is the ODOP of Jhabua. Buy direct from growers there and sell a processed, branded product.",,poultry-farm,1,,,,odop,odop:kadaknath-chicken
3157,ODOP (One District One Product),Kalanamak Rice Processing Unit,"Kalanamak Rice is the ODOP of Siddharthnagar. Buy direct from growers there and sell a processed, branded product.",,agro-processing-unit,3,,,,odop,odop:kalanamak-rice
3158,ODOP (One District One Product),Kandhamal Haladi Brand,"Kandhamal Haladi is the ODOP of Kandhamal. Buy direct from growers there and sell a processed, branded product.",,spice-processing-unit,3,,,,odop,odop:kandhamal-haladi
3159,ODOP (One District One Product),Kangra Tea Brand,"Kangra Tea is the ODOP of Kangra. Buy direct from growers there and sell a processed, branded product.",,beverage-brand,3,,,,odop,odop:kangra-tea
3160,ODOP (One District One Product),Kani Shawls,Kani Shawls is the ODOP of Budgam. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:kani-shawl
3161,ODOP (One District One Product),Kannauj Perfume,Kannauj Perfume is the ODOP of Kannauj. Work with its makers and sell their work to city and export buyers.,,personal-care-brand,2,,,,odop,odop:kannauj-perfume
3162,ODOP (One District One Product),Kasheedakari,Kasheedakari is the ODOP of Barmer. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:kasheedakari
3163,ODOP (One District One Product),Kesar Mango Processing,"Kesar Mango is the ODOP of Gir Somnath. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:kesar-mango
3164,ODOP (One District One Product),Khambhaliya Shawl,Khambhaliya Shawl is the ODOP of Devbhoomi Dwarka. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:khambhaliya-shawl
3165,ODOP (One District One Product),Kharsawan Silk,Kharsawan Silk is the ODOP of Saraikela- Kharsawan. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:kharsawan-silk
3166,ODOP (One District One Product),Khasi Mandarin,Khasi Mandarin (Orange) is the ODOP of East Khasi Hills. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:khasi-mandarin-orange
3167,ODOP (One District One Product),Kholar Processing Unit,"Kholar is the ODOP of Kiphire, Tuensang. Buy direct from growers there and sell a processed, branded product.",,agro-processing-unit,2,,,,odop,odop:kholar
3168,ODOP (One District One Product),King Chilli Brand,"King Chilli is the ODOP of Leparada, Kamjong. Buy direct from growers there and sell a processed, branded product.",,spice-processing-unit,2,,,,odop,odop:king-chilli
3169,ODOP (One District One Product),Kinhal Toys,Kinhal Toys is the ODOP of Koppal. Work with its makers and sell their work to city and export buyers.,,toys-and-games-brand,2,,,,odop,odop:kinhal-toy
3170,ODOP (One District One Product),Kiwi Processing,"Kiwi is the ODOP of Dibang Valley, Lower Subansiri, Shi Yomi and 3 more. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:kiwi
3171,ODOP (One District One Product),Kodo Kutki Brand,"Kodo Kutki is the ODOP of Anuppur, Dindori, Mandla. Buy direct from growers there and sell a processed, branded product.",,healthy-snacks-brand,3,,,,odop,odop:kodo-kutki
3172,ODOP (One District One Product),Kolhapur Jaggery Brand,"Kolhapur Jaggery (Sugarcane Products etc) is the ODOP of Kolhapur. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,3,,,,odop,odop:kolhapur-jaggery-sugarcane-product-etc
3173,ODOP (One District One Product),Kondapalli Toys,Kondapalli Toys is the ODOP of NTR (Vijaywada). Work with its makers and sell their work to city and export buyers.,,toys-and-games-brand,2,,,,odop,odop:kondapalli-toy
3174,ODOP (One District One Product),Kosa Silk,"Kosa is the ODOP of Janjagir-champa, Sakti. Work with its makers and sell their work to city and export buyers.",,handloom-textiles-brand,3,,,,odop,odop:kosa
3175,ODOP (One District One Product),Kota Doria,Kota Doria is the ODOP of Kota. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,3,,,,odop,odop:kota-doria
3176,ODOP (One District One Product),Kota Stone Products,Kota Stone Products is the ODOP of Jhalawar. Work with its makers and sell their work to city and export buyers.,,stone-and-marble-products,3,,,,odop,odop:kota-stone-product
3177,ODOP (One District One Product),Lac Products,"Lac is the ODOP of Khunti. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,2,,,,odop,odop:lac
3178,ODOP (One District One Product),Lac Bangles,Lac Bangles is the ODOP of Supaul. Work with its makers and sell their work to city and export buyers.,,jewellery-brand,2,,,,odop,odop:lac-bangle
3179,ODOP (One District One Product),Large Cardamom Brand,"Large Cardamom is the ODOP of Anjaw, Kra Daadi, Kurung Kumey and 2 more. Buy direct from growers there and sell a processed, branded product.",,spice-processing-unit,3,,,,odop,odop:large-cardamom
3180,ODOP (One District One Product),Leather Goods,"Leather goods is the ODOP of Kolkata, South 24 Parganas. Work with its makers and sell their work to city and export buyers.",,leather-goods-workshop,3,,,,odop,odop:leather-good
3181,ODOP (One District One Product),Lemon Processing,"Lemon is the ODOP of Chirang. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,2,,,,odop,odop:lemon
3182,ODOP (One District One Product),Lemon Grass,"Lemon Grass is the ODOP of Aurangabad, Munger. Work with its makers and sell their work to city and export buyers.",,personal-care-brand,3,,,,odop,odop:lemon-gras
3183,ODOP (One District One Product),Litchi Processing,"Litchi is the ODOP of Jashpur, Pathankot. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:litchi
3184,ODOP (One District One Product),Lock & Hardware,Lock & Hardware is the ODOP of Aligarh. Work with its makers and sell their work to city and export buyers.,,light-engineering-unit,3,,,,odop,odop:lock-hardware
3185,ODOP (One District One Product),Lucknow Chikan Craft & Lucknow Zardozi,Lucknow Chikan Craft & Lucknow Zardozi is the ODOP of Lucknow. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:lucknow-chikan-craft-lucknow-zardozi
3186,ODOP (One District One Product),Machilipatnam Kalamkari,Machilipatnam Kalamkari is the ODOP of Krishna. Work with its makers and sell their work to city and export buyers.,,handloom-textiles-brand,2,,,,odop,odop:machilipatnam-kalamkari
3187,ODOP (One District One Product),Machine Tool,Machine Tool is the ODOP of Tumakuru (Tumkur). Work with its makers and sell their work to city and export buyers.,,light-engineering-unit,4,,,,odop,odop:machine-tool
3188,ODOP (One District One Product),Machineries - Agriculture & Dairy,Machineries - Agriculture & Dairy is the ODOP of Palwal. Work with its makers and sell their work to city and export buyers.,,light-engineering-unit,4,,,,odop,odop:machinerie-agriculture-dairy
3189,ODOP (One District One Product),Madhubani Paintings,"Madhubani Paintings is the ODOP of Darbhanga, Madhubani. Work with its makers and sell their work to city and export buyers.",,handcrafted-home-decor,2,,,,odop,odop:madhubani-painting
3190,ODOP (One District One Product),Mahua Brand,"Mahua is the ODOP of Latehar, Alirajpur, Umaria. Buy direct from growers there and sell a processed, branded product.",,honey-and-organic-produce,3,,,,odop,odop:mahua
3191,ODOP (One District One Product),Maize Processing Unit,"Maize is the ODOP of Bongaigaon, Morigaon, Sheohar and 2 more. Buy direct from growers there and sell a processed, branded product.",,agro-processing-unit,3,,,,odop,odop:maize
3192,ODOP (One District One Product),Makhana Brand,"Makhana (Foxnut) is the ODOP of Saharsa. Buy direct from growers there and sell a processed, branded product.",,healthy-snacks-brand,3,,,,odop,odop:makhana-foxnut
3193,ODOP (One District One Product),Mango Processing,"Mango is the ODOP of Jagtial, Mancherial. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:mango
3194,ODOP (One District One Product),Mango Jelly Processing,"Mango Jelly is the ODOP of Vizianagaram. Buy direct from growers there and sell a processed, branded product.",,fruit-and-vegetable-processing,3,,,,odop,odop:mango-jelly
3195,ODOP (One District One Product),Marble Products,"Marble Products is the ODOP of Banswara, Sawai Madhopur, Sirohi. Work with its makers and sell their work to city and export buyers.",,stone-and-marble-products,3,,,,odop,odop:marble-product
